SMILES,QED,LogP,Molecular_Weight,TPSA,HBA,HBD,Rotatable_Bonds,Aromatic_Rings,Heavy_Atoms,Rings,Formal_Charge,Lipinski_Violations
Cc1ccc(C(=O)NCC(=O)NCc2ccc(Cl)cn2)cc1Cl.Cl,0.8262661120499885,3.164820000000001,388.68199999999996,71.09,3,2,5,2,24,2,0,0
Cc1ccc(NC(=O)c2ccc(C(=O)C(F)(F)F)cc2)cc1Cl,0.8261954801624916,4.6457200000000025,341.716,46.17,2,1,3,2,23,2,0,0
COc1ccc(OC)c(Nc2cc(N3CCCC3)nc(N)n2)c1Cl.Cl,0.8135962942385535,3.4950000000000014,386.28299999999996,85.53,7,2,5,2,25,3,0,0
COc1c(O)cccc1N=Nc1cc(N2CCCC2)nc(N2CCCC2)n1,0.8078474720744236,3.806600000000003,368.44100000000014,86.44,8,1,5,2,27,4,0,0
Cc1ccc(S(=O)(=O)Nc2ccc(-n3cnnc3)cc2)c(C)c1,0.7986279829485412,2.684940000000001,328.3970000000001,76.88,5,1,4,3,23,3,0,0
CCOC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(C)c1O,0.7976648927230118,0.7104200000000003,325.34600000000006,124.51,7,2,4,2,22,2,0,0
Cc1ccccc1-n1c(=O)oc2ccc(NC(=O)CC3CCO3)cc21,0.7934985373480767,3.0096200000000017,338.36300000000017,73.47000000000001,5,1,4,3,25,4,0,0
C.COC(=O)c1ccccc1NC(=O)c1ccc(N2CCCC2)cc1Cl,0.7933913940089561,4.615200000000004,374.86800000000017,58.64,4,1,4,2,26,3,0,0
COc1c(C)ccc(C)c1N1CCN(c2ncnc3nc[nH]c23)CC1,0.7901526415931978,2.30494,338.4150000000001,70.17,6,1,3,3,25,4,0,0
Cc1c(SC2=C(O)CN(c3ccccc3)CC2=O)ccc(Cl)c1Cl,0.7894302539622371,5.2528200000000025,380.29600000000005,40.54,4,1,3,2,24,3,0,1
COc1ccc(OC)c(N2CCN(c3ncnc4[nH]ccc34)CC2)c1,0.7867097154031555,2.3017000000000003,339.39900000000006,66.51,6,1,4,3,25,4,0,0
COc1cccc(C2=Nc3cc4c(n3C2=O)CCCC4)c1OCC=O,0.7861542120950552,2.727800000000001,338.3630000000001,69.89000000000001,6,0,5,2,25,4,0,0
Cc1ccccc1NS(=O)(=O)c1ccc(-n2c(C)nnc2C)cc1C,0.7779829581417256,3.3017800000000017,356.45100000000014,76.88,5,1,4,3,25,3,0,0
COc1cc(OC)cc(C2CC(c3cccs3)=Nc3nc(N)nn32)c1,0.7770186560042621,3.0529,355.42300000000006,87.55000000000001,8,1,4,3,25,4,0,0
CCOc1ccccc1Oc1cc(C(=O)N2CCCC2)c(N)c(Cl)c1C,0.7729462052532656,4.657620000000004,374.86800000000017,64.79,4,1,5,2,26,3,0,0
CCOc1cc(NC(=O)c2ccc(CN(C)C)cc2)ccc1C(=O)OC,0.7719044235742156,3.185800000000002,356.4220000000001,67.87,5,1,7,2,26,2,0,0
COc1ccc(/C=C2\CCc3ccc(OC)c(OC)c3C2=O)cc1OC,0.7616059254303147,3.933500000000003,354.4020000000001,53.99000000000001,5,0,5,2,26,3,0,0
CCC(CC)O[C@H]1C=C(C(=O)O)C(C)=C(C(=O)OC)C1,0.757543463802698,2.4644000000000004,282.336,72.83,4,1,6,0,20,1,0,0
CCOc1cc(-c2cc(N3CCCC3)nc(-c3ccno3)n2)ccc1O,0.7519772847917159,3.503100000000003,352.394,84.51,7,1,5,3,26,4,0,0
CNC(=O)c1nn(-c2nc3cc(F)c(O)cc3nc2C)c(C)c1C,0.7493957575288117,1.9450599999999998,329.33500000000015,92.93,6,2,2,3,24,3,0,0
CNC(=O)c1ncc2c(=O)n(Cc3ccc(F)s3)nc(N)c2c1C,0.7430806566245338,1.2906199999999994,347.3750000000001,102.89999999999999,7,2,3,3,24,3,0,0
Cc1cc(-c2ccnn2C)nc(Nc2ccc(C)o2)n1.Cl.Cl.Cl,0.7429398091868276,4.095940000000003,378.691,68.77000000000001,6,1,3,3,23,3,0,0
O=C(Nc1ccccc1)c1nnn(-c2ccc(Cl)c(Cl)c2)c1Cl,0.742242101696788,4.479800000000002,367.62300000000005,59.81,4,1,3,3,23,3,0,0
CN(C)c1cc(Cl)cc(C=Nn2cnc3cc(F)c(F)cc32)c1O,0.7339407920074462,3.621700000000002,350.7560000000001,53.650000000000006,5,1,3,3,24,3,0,0
Cc1ccc(C(=O)c2nnnn2-c2ccc(C(=O)O)cc2)cc1Cl,0.7315569314818365,2.5533200000000003,342.7420000000001,97.97000000000001,6,1,4,3,24,3,0,0
COc1ccccc1C1=NN(c2ccc(Cl)c(Cl)c2Cl)C(=O)C1,0.7295282392863068,4.796400000000002,369.63500000000016,41.9,3,0,3,2,23,3,0,0
COc1ccc(-c2nc3cc(OC(F)(F)F)ccc3s2)c(OC)c1O,0.7271641521330621,4.584700000000002,371.33600000000007,60.81,6,1,4,3,25,3,0,0
COc1ccc(CN=Nc2cc(N3CCCC3)nc(N3CCCC3)n2)cc1,0.7238585830870162,3.9695000000000027,366.46900000000016,66.21000000000001,7,0,6,2,27,4,0,0
O=c1c2ccccc2sn1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7215715749677188,2.8367000000000013,360.4600000000002,59.38,5,0,3,3,24,4,0,0
CCN(CC)c1ccc(N=Cc2c(O)c3cccnc3n(C)c2=O)cc1,0.7172971677611473,3.235900000000001,350.4220000000001,70.72,6,1,5,3,26,3,0,0
CCN(C)C(=O)COc1ccc2nn(C(C)C)c(=O)cc2c1OCCF,0.7168814112612095,2.1827999999999994,365.40500000000014,73.66000000000001,6,0,8,2,26,2,0,0
C.Cc1ccc(OCC(=O)Nc2ccc3nnnn3c2)cc1Cl.Cl.Cl,0.7159047591804208,3.583320000000003,406.70099999999996,81.41,6,1,4,3,25,3,0,0
C.Cl.Cn1nccc1-c1nnc(Nc2ccc(C(N)=O)c(Cl)c2)s1,0.7140819178953413,3.4924000000000017,387.29600000000016,98.72,7,2,4,3,24,3,0,0
CN.Cc1ccc(C(=O)Nc2ccc(N)nc2)cc1Cl.Cl.Cl.Cl,0.7140428152578489,3.7182200000000023,402.15299999999996,94.03,4,3,2,2,23,2,0,0
Cc1c(Cl)cc(Cl)cc1COc1c(C(=O)O)cnc2ccc(O)nc12,0.7049840869024981,4.227820000000002,379.19900000000007,92.54,5,2,4,3,25,3,0,0
Bc1c(Oc2cncnc2)ccc(C(C2=NCCO2)c2ccccc2)c1O,0.7032753070430897,1.7934999999999994,359.1940000000001,76.83000000000001,6,1,5,3,27,4,0,0
COc1ccc(NC(=O)COc2ccc(N(C)C)cc2)cc1OCC(C)O,0.7021514956433894,2.538300000000001,374.4370000000001,80.26,6,2,9,2,27,2,0,0
CCOC(=O)c1ccc(OC)c(Nc2nc(C)nc3sc(C)nc23)c1,0.6969210400698624,3.6320400000000017,358.42300000000006,86.23,8,1,5,3,25,3,0,0
COc1ccc(Nc2nnc(-c3cc(C(=O)O)ccc3C)o2)cc1OC,0.691714091873744,3.5040200000000015,355.35000000000014,106.71000000000001,7,2,6,3,26,3,0,0
Cl.Cl.O=C(Nc1nscc1-c1ccc(C(=O)O)s1)c1ccco1,0.6911349311014428,4.258700000000002,393.27300000000014,92.43,6,2,4,3,23,3,0,0
COc1cccc(NC(=O)c2csc(NC(=O)c3ccco3)n2)c1OC,0.6874673935465669,3.257900000000001,373.3900000000001,102.69000000000001,7,2,6,3,26,3,0,0
CN.Cc1ccccc1-n1cc(-c2cnsc2)nn1.Cl.Cl.Cl.Cl,0.6830338674307558,3.9613200000000037,419.209,69.62,6,1,2,3,23,3,0,0
Cc1c(SC2=C(O)CC(c3ccccc3)CC2=O)ccc(Cl)c1Cl,0.6790098622257557,6.310220000000004,379.3080000000001,37.3,3,1,3,2,24,3,0,1
C.CCN(CC)c1ccc(NC(=S)Nc2cccnn2)c(C)c1Cl.Cl,0.6748436492758816,5.151420000000005,402.39500000000004,53.08,4,2,5,2,25,2,0,1
COc1ccc(OC)c(OCCF)c1CNc1cc(N2CCCC2)nc(N)n1,0.6736860232845041,2.6365999999999996,391.4470000000002,94.76,8,2,9,2,28,3,0,0
Cc1ccc(Sc2nc3c(cc(C)n3C)n(C)c2=O)cc1OCCCN,0.6735876459866977,2.767639999999999,372.49400000000026,75.07,7,1,6,3,26,3,0,0
CCOc1cc2oc(NC(=O)c3ccc(OC)c(OC)c3)cc2cc1OC,0.6732882431083134,4.109600000000003,371.3890000000001,79.16000000000001,6,1,7,3,27,3,0,0
CCOc1cccc(NC(=O)Cn2sc3nc(C)cc(C)c3c2=O)c1O,0.670963768530922,2.8178400000000017,373.43400000000014,93.45,7,2,5,3,26,3,0,0
COc1cc(NCc2nc3cc(Cl)cc(Cl)c3o2)ccc1NC(C)=O,0.6703161547353076,4.713700000000002,380.23100000000017,76.39,5,2,5,3,25,3,0,0
O=C(CSc1nnc(-c2ccncc2)o1)Nc1ccc(Cl)c(Cl)c1,0.6684768568878307,4.169200000000002,381.24400000000014,80.91,6,1,5,3,24,3,0,0
COC(=O)C1=C(O)C(C)(C)N(c2ccc(C)nc2)C1=O.Cl,0.6664180640386846,1.92212,312.753,79.73,5,1,2,1,21,2,0,0
CCON(CC(=O)Nc1ccc2nnnn2c1)c1cc(Cl)cc(Cl)c1,0.6613795962213516,2.827700000000001,381.22300000000007,84.64999999999999,7,1,6,3,25,3,0,0
COc1cc2c(=O)c(O)c(N=Nc3ccc(OC)c(O)c3)sc2cc1C,0.6605943118941195,4.413720000000002,372.4020000000001,100.71000000000001,8,2,4,3,26,3,0,0
CCOc1c(OC)ccc2sc(C(=O)Nc3ccc(OC)c(OC)c3)nc12,0.6597010153540681,3.9731000000000023,388.44500000000016,78.91000000000001,7,1,7,3,27,3,0,0
O=C(Nc1nnc(-c2ccncc2)s1)c1cc(Cl)cc(Cl)c1Cl,0.6567705130416527,4.812600000000001,385.6630000000001,67.77000000000001,5,1,3,3,23,3,0,0
CCc1ccc(NC(=O)COS(=O)(=O)c2ccc3nnnn3c2)cc1,0.6519386636363623,1.0306999999999997,361.38300000000004,115.55,8,1,6,3,25,3,0,0
CCOc1ccc(Nc2nc3cc(N4CCOCC4)nc(N)c3s2)cc1OC,0.6499158290955918,3.261000000000001,401.49200000000013,94.76,9,2,6,3,28,4,0,0
Cc1cccc(C(=O)COc2ccc(C(=O)Nc3nccs3)cc2)c1O,0.6482250876331086,3.6711200000000024,368.41400000000004,88.52000000000001,6,2,6,3,26,3,0,0
CN.Cc1ccc(NC(=O)NCc2cccn2-n2cccc2)o1.Cl.Cl,0.6410161691711153,3.2426200000000014,388.29900000000004,90.14999999999999,5,3,4,3,25,3,0,0
C.Cc1csc(Nc2nc(C)nc(Oc3cccc(C)c3F)n2)c1.Cl,0.6367168808493062,5.591260000000004,382.892,59.93000000000001,6,1,4,3,25,3,0,1
CC(C)CCCc1ccc(NC2=Nc3cccc4nnc(N)c-4c32)cc1O,0.627580061228173,4.351700000000004,361.4490000000001,96.42,6,3,5,1,27,4,0,0
COc1ccc(-c2nnc(Nc3cc(C)c(O)c(F)c3)nc2N)cc1,0.6262345904393946,3.0261200000000006,341.34600000000006,106.18,7,3,4,3,25,3,0,0
COc1cccc(C2c3ccc(OC)c(O)c3C(=O)c3cccn32)c1,0.6233127401851974,3.3930000000000025,335.35900000000004,60.69,5,1,3,3,25,4,0,0
O=C(CCc1ccc(-c2cscn2)cc1)Nc1cc(Cl)cc(Cl)c1,0.6208339770881526,5.688200000000003,377.29600000000016,41.99,3,1,5,3,24,3,0,1
O=C(CSc1nnc(-c2ccnn2C2CCC2)o1)NCc1ccc(F)s1,0.6202641434858869,3.2672000000000017,393.4690000000001,85.84,8,1,7,3,26,4,0,0
Cl.Cl.O=C(O)CCCc1cccc2oc(C=Cc3ccccc3O)nc12,0.6157635879317415,4.954700000000004,396.27000000000004,83.56,4,2,6,3,26,3,0,0
COc1ccc(NC(=O)c2c(O)c3cccc(O)c3oc2=O)cc1OC,0.6138591917913166,2.473700000000001,357.31800000000015,118.23,7,3,4,3,26,3,0,0
O=C(Nc1ccc(C(=O)O)c(OCc2cnccn2)c1)c1ccc(O)s1,0.6088691974148295,2.7732000000000014,371.374,121.64000000000001,7,3,6,3,26,3,0,0
Cc1ccccc1Nc1nc(C)c2cc(=O)n(-c3cccnn3)nc2n1,0.6081877247693168,2.3261399999999997,345.36600000000004,98.48,8,1,3,4,26,4,0,0
CCOc1cc(Nc2nc3cc(C)c(C)cc3nc2OC(C)C)ccc1OC,0.6078633753102989,5.184740000000004,381.4760000000001,65.5,6,1,7,3,28,3,0,1
Cc1cc(C)c2nc(Nc3cc(C(C)C)ccc3F)c(C)nc2c1Cl,0.6046747259376254,6.214560000000004,357.8600000000001,37.81,3,1,3,3,25,3,0,1
Cc1ccc(-c2nc3nccnc3n2CC(=O)Nc2ccc(C)s2)cc1,0.5983180762215717,3.810340000000002,363.4460000000001,72.7,6,1,4,4,26,4,0,0
C=O.Nc1ccc2c3c(cccc13)C1=C(CCOC(=O)C1)C2=O,0.5966740619498351,2.524000000000001,309.321,86.46000000000001,5,1,0,2,23,4,0,0
CCOc1cc(CN=Nc2cc(C)c3c(c2)OCO3)ccc1N(CC)CC,0.5962272757034773,5.252520000000005,369.46500000000015,55.65000000000001,6,0,8,2,27,3,0,1
COc1cc(Cc2nnc(Nc3ccc(C)c(Cl)c3)o2)cc(O)c1O,0.5941956959687095,3.785620000000003,361.7850000000001,100.64000000000001,7,3,5,3,25,3,0,0
NC=O.O=C(NCc1cnc[nH]1)c1ccc(Cl)c(Cl)c1Cl,0.5855720707624401,2.4014000000000006,349.60500000000013,100.87,3,3,3,2,21,2,0,0
COc1ccc(-c2n[nH]c(Sc3nc4ccc(C)cc4s3)n2)cc1,0.5823590187570419,4.549620000000002,354.46000000000004,63.69,6,1,4,4,24,4,0,0
C.CC(C)c1ccc(OCCCc2ccc(C(=O)O)cc2)cc1Cl.Cl,0.5747936674380875,6.231100000000005,385.33099999999996,46.53,2,1,7,2,25,2,0,1
Cc1ccc(Nc2nc(Nc3ccn(C)c3)c3ccc(C)nc3n2)cc1,0.5716866438778503,4.467340000000003,344.42200000000014,67.66,6,2,4,4,26,4,0,0
CCc1ccc(N=Nc2nc3ncc(-c4ccn(C)c4)nn3n2)cc1O,0.5700302693522996,3.208200000000002,348.37000000000006,105.85,9,1,4,4,26,4,0,0
COc1ccccc1-n1nc(-c2ccn3nc(C)cc3c2)nc1C1CC1,0.564766537065784,3.7764200000000026,345.4060000000001,57.24,6,0,4,4,26,5,0,0
Cl.Cl.Clc1cccc(Nc2ccc3c(c2)OCc2ccccc2-3)n1,0.5626473497855903,5.881600000000005,381.69000000000017,34.15,3,1,2,3,24,4,0,1
Cl.Oc1ccc(-c2noc(-c3ccnnc3)n2)cc1OCc1cnco1,0.5622929913722832,2.888000000000001,373.75600000000014,120.19000000000001,9,1,5,4,26,4,0,0
CCOc1ccc(CNc2ccc3onc(C(C)C)c3c2)cc1OCC=O,0.5590902196684462,4.539700000000003,368.43300000000016,73.59,6,1,9,3,27,3,0,0
C.Oc1ccc(/C=N/CCC(c2ncccn2)c2ccco2)cc1OCCF,0.5522738322472066,4.400700000000003,385.4390000000002,80.74000000000001,6,1,9,3,28,3,0,0
CCOC(=O)COc1cc(C=C2SC(O)=NC2=O)ccc1N(CC)CC,0.5493454781627884,3.003000000000002,378.45000000000016,88.42999999999999,6,1,8,1,26,2,0,0
CCOC(=O)c1ccc(-c2nn3c(-c4ccsn4)nnc3s2)cc1O,0.5487085924766576,2.8586000000000014,373.41900000000004,102.5,10,1,4,4,25,4,0,0
COc1cc(C(=O)n2c3cccnc3c(=O)n2Cc2cccnc2)no1,0.545910803264028,1.3263999999999996,351.32200000000006,105.04,9,0,4,4,26,4,0,0
CCN(CC)c1ccc(C=NNC(=O)c2ccc(Cl)c(O)c2)cc1O,0.5437055617897981,3.361300000000002,361.82900000000006,85.16000000000001,5,3,6,2,25,2,0,0
COc1ccc(Nc2nnc(-c3ccnnc3)o2)cc1OCCCN1CCOC1,0.5395750601251198,2.3373999999999997,398.42300000000034,107.66,10,1,9,3,29,4,0,0
Cc1ccc(N2CCN=C2c2cc(C)c(O)c(C(=O)O)c2)cc1C,0.9085248724557539,3.2824600000000013,324.38000000000005,73.13,4,2,3,2,24,3,0,0
COc1ccc(OC)c(/C=C2/C(=O)Nc3ccc(Cl)cc32)c1C,0.8601250073270744,4.1583200000000025,329.7830000000001,47.56,3,1,3,2,23,3,0,0
CCN(CC)c1ccc2c(c1)C1(CCCC1)N(OC)CC2=O.Cl.O,0.83151696096413,2.958900000000003,356.894,64.28,4,0,4,1,24,3,0,0
CCOc1cc(C2=CC(=O)c3ccc(O)c(O)c3C2=O)ccc1OC,0.8313606551095225,2.9677000000000024,340.3310000000001,93.06000000000002,6,2,4,2,25,3,0,0
C.COc1ccc2c(N)c(C(=O)O)c(=O)oc2c1OC(F)(F)F,0.8291223641388592,2.6167,335.234,111.99000000000001,6,2,3,2,23,2,0,0
CCOc1c(CC2CCc3cc(O)c(OC)c(O)c3C2=O)cccc1OC,0.8072344995766342,3.501500000000002,372.41700000000014,85.22000000000001,6,2,6,2,27,3,0,0
Cc1c(N)[nH]c(=O)c(C#N)c1-c1ccc(OC(C)C)c(O)c1,0.8046181514086325,2.2970000000000006,299.33,112.13000000000001,5,3,3,2,22,2,0,0
Cc1ccc2[nH]c(=O)c(CN(c3cccnc3)C3CCC3)nc2c1,0.8017748368460879,3.185620000000002,320.39600000000013,61.88,4,1,4,3,24,4,0,0
COc1nc(N)cc(C)c1CNC(=O)COc1ccc(Cl)c(Cl)c1C,0.7983355064314683,3.291240000000001,384.26300000000015,86.47000000000001,5,2,6,2,25,2,0,0
COc1ccccc1NC(=O)COc1cc(C)nc(NC2(C#N)CC2)c1,0.795292505910281,2.8842000000000008,352.3940000000001,96.27000000000001,6,2,7,2,26,3,0,0
COc1ccc(-c2cc(C(=O)O)c3nc(C)ccc3n2)c(C)c1C,0.7907623439216016,3.928860000000003,322.3640000000001,72.31,4,1,3,3,24,3,0,0
COc1ccc(C2C(=O)C3CCC(=O)C3C2C(=O)O)cc1OCCO,0.7897694854760452,1.0287,348.3510000000001,110.13000000000001,6,2,6,1,25,3,0,0
COc1ccc(CCNc2cc(N3CCC(O)C3)nc(N(C)C)n2)cc1,0.7822884761258796,1.7767999999999995,357.4580000000001,73.75,7,2,7,2,26,3,0,0
COc1ccc2c(=O)c(O)c(-c3cc4n(c3)OCO4)oc2c1OC,0.7815422033051345,1.7627999999999997,331.2800000000001,92.29,8,1,3,3,24,4,0,0
COc1ccc(C2=Nc3cc(Cl)cc(-c4nncn4C)c3C2)cc1O,0.7805853229359986,3.5266000000000024,354.79700000000014,72.53,6,1,3,3,25,4,0,0
O=c1cc(-c2ccccc2)on1-c1ccc(O)nc1OCC(F)(F)F,0.7805315956187517,3.1392000000000007,352.26800000000003,77.49000000000001,6,1,4,3,25,3,0,0
CCCNC(=O)c1cc(-c2nnc(N3CCCC3)s2)sc1C(=O)OC,0.7759606558453106,2.7932000000000015,380.49500000000006,84.42,8,1,6,2,25,3,0,0
COc1cccc(C2C(=O)c3nc(O)ccc3C2C(=O)O)c1Cl.N,0.7747556011562668,2.7594999999999996,350.758,131.72000000000003,6,3,3,2,24,3,0,0
COc1ccc(C2Cc3ccc(OC)c(OC)c3C(=O)N2)cc1OCCO,0.7731553134547301,2.110700000000001,373.40500000000014,86.25000000000001,6,2,7,2,27,3,0,0
COc1ccc(C2=NC(c3ccc(OC)c(OCCN)c3)CC2)cc1OC,0.7709758427969219,3.374100000000002,370.4490000000002,75.3,6,1,8,2,27,3,0,0
CCN(C(=O)OC)c1ccc2[nH]c3ccc(OC)c(CN)c3c2c1,0.769569284673719,3.3811000000000018,327.3840000000001,80.58,4,2,4,3,24,3,0,0
CCOCC(O)COc1cc(N2C(=O)c3cccnc3C2=O)ccc1C,0.7631756699002066,1.96682,356.3780000000001,88.96000000000001,6,1,7,2,26,3,0,0
Cc1cccc(N2C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)c1C,0.7588944061834085,5.176840000000002,335.1900000000001,40.620000000000005,2,0,2,2,22,3,0,1
COc1ccc(C2CN(c3c(C)nc(N)nc3N)C(O)C2C)cc1OC,0.7515599272526002,1.5249199999999996,359.43000000000006,119.75,8,3,4,2,26,3,0,0
COc1ccc2nc(C(=O)Nc3ccc(Cl)c(C)c3)c(O)cc2c1,0.7492338519451974,4.163120000000003,342.7820000000001,71.45,4,2,3,3,24,3,0,0
Cc1ccc2nc(SCC(=O)NC3CCCC3)[nH]c2c1Cl.Cl.Cl,0.7470197230630937,4.519220000000003,396.7709999999999,57.78,3,2,4,2,23,3,0,0
COc1c(C)cccc1C1=Cc2sc3cc(C(=O)O)ccc3c2C1=O,0.746470581794983,4.653420000000003,350.39500000000004,63.6,4,1,3,3,25,4,0,0
C.Cc1cccc(C2=C(O)C(=O)c3cccc(C)c32)c1Cl.Cl,0.742916953852346,5.528440000000003,337.2459999999999,37.3,2,1,1,2,22,3,0,1
Cc1ccc(Cn2c(=O)[nH]c3ccc(Cl)c(Cl)c3c2=O)cc1Cl,0.7419014999076339,4.006720000000002,369.6350000000001,54.86,3,1,2,3,23,3,0,0
CCOc1cc(C2c3nc(N)nc(N)c3CC2C(=O)O)ccc1OC,0.7415813851145063,1.4370999999999996,344.37100000000004,133.58,7,3,5,2,25,3,0,0
C=O.COc1ccc(-c2nc3ccc(C)c(Cl)c3nc2N)cc1O,0.7384648760710514,3.3701200000000013,345.78600000000006,98.33,6,2,2,3,24,3,0,0
Cc1cc(-c2ccccc2)nn1-c1ccc(F)nc1NS(C)(=O)=O,0.7370902200498198,2.7533199999999995,346.38700000000006,76.88,5,1,4,3,24,3,0,0
CCc1ccc(O)s1.Cn1ccc2cc(C(=O)O)c(=O)oc2c1=O,0.7338693603011518,2.2059999999999995,349.3640000000001,109.74000000000001,7,2,2,3,24,3,0,0
Cc1cccc(C)c1NC(=O)Nc1nc2cc(Cl)ccn2c(=O)c1C,0.7303699686491585,3.9171600000000026,356.8130000000001,75.5,4,2,2,3,25,3,0,0
CCOC(=O)Nc1cccc2nnn(CC(=O)Nc3ccc(C)nc3)c12,0.7273860846911882,2.3418200000000002,354.3700000000001,111.02999999999999,7,2,5,3,26,3,0,0
COc1ccc2c(c1)c(C)c(C)n2CC(=O)OCc1ccc(O)nc1,0.7225542981990621,3.1107400000000016,340.379,73.58,6,1,5,3,25,3,0,0
O=c1c2ccccc2sn1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7215715749677188,2.8367000000000013,360.4600000000002,59.38,5,0,3,3,24,4,0,0
COc1ccc(C2CN(Cc3c(C)ncnc3C)c3ncccc3N2)cc1O,0.7210367666228422,3.376040000000002,377.44800000000004,83.4,7,2,4,3,28,4,0,0
CCOc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCC,0.7192029213479164,3.762100000000003,375.42100000000016,75.25000000000001,6,1,9,2,27,2,0,0
C.CN(C)c1ncnc2nc(-c3ccns3)c(N)nc12.Cl.Cl.O,0.7189490646668523,1.8465000000000007,380.30500000000006,125.21000000000001,8,1,2,3,23,3,0,0
Nc1nc(NCCc2cc3cc(F)c(F)cc3s2)nc(N2CCCC2)n1,0.7118469095515113,3.201500000000001,376.43600000000015,79.96,7,2,5,3,26,4,0,0
CCOc1ccc(OC)c(SCC(=O)Nc2nc(C)c(C)s2)c1Cl.O,0.7095781715089883,3.726740000000003,404.9410000000001,91.95,6,1,7,2,25,2,0,0
O=C1Nc2ccc(F)cc2/C1=C1/Cc2cc(C(=O)O)ccc2N1,0.7077711627034746,2.8552999999999997,310.28399999999993,78.43,3,3,1,2,23,4,0,0
O=c1cc(-c2ccc(O)nc2)on1-c1ccc(Cl)c(Cl)c1Cl,0.6993265238308684,4.1583000000000006,357.58000000000004,68.25999999999999,5,1,2,3,22,3,0,0
CCOc1cc(C(F)(F)F)ccc1-n1oc(-c2ccccc2)cc1=O,0.6958186128240987,4.515000000000003,349.30800000000005,44.370000000000005,4,0,4,3,25,3,0,0
CCc1nc2ccccc2n1CC(=O)Nc1cc(OC)c(OC)c(OC)c1,0.6918544555626465,3.263200000000002,369.4210000000001,74.61000000000001,6,1,7,3,27,3,0,0
Cc1cccc(OCCCOc2ccc(C(=O)O)cc2)c1Cl.Cl.Cl.O,0.6911771403582446,4.2134200000000055,411.70900000000006,87.26,3,1,7,2,25,2,0,0
COc1ccc(NC(=O)c2ccc(N3CCNCC3)cc2)cc1NC=O,0.6906737001839645,1.9253999999999996,354.4100000000001,82.69999999999999,5,3,6,2,26,3,0,0
C=O.Cc1cccc(Nc2nc3cc(=O)cc(O)cc3s2)c1Cl.Cl,0.6875672039822585,4.304420000000003,385.272,79.29,6,2,2,3,24,3,0,0
Cc1cc(Nc2cc(-c3nnc(C4CC4)o3)c(Cl)cn2)ccc1O,0.6826385654935276,4.420020000000003,342.786,84.07000000000001,6,2,4,3,24,4,0,0
CCOc1cc(-c2cc(=O)c3c(F)c(O)cc(O)c3o2)ccc1O,0.6812641920455106,3.1146000000000007,332.283,100.13000000000001,6,3,3,3,24,3,0,0
C=C1C(=O)NC(=O)N(Cc2ccc(OC(F)(F)F)cc2)C1=O,0.6806954011946827,1.7198000000000002,314.21900000000005,75.71000000000001,4,1,3,1,22,2,0,0
CCOc1cc(CNC(=O)C2CCc3cc(O)c(O)cc3C2)ccc1OC,0.6797496260730792,2.926400000000002,371.4330000000001,88.02000000000001,5,3,6,2,27,3,0,0
CCOc1ccc2nc(NC(=O)Cc3ccc(Cl)s3)c(N)nc2c1Cl,0.6748535941503436,4.160200000000002,397.28700000000003,90.13,6,2,5,3,25,3,0,0
CCCOc1cc(-c2nnc(-c3cc(Cl)cc(Cl)c3)o2)ccc1O,0.6726738330539228,5.204800000000004,365.216,68.38000000000001,5,1,5,3,24,3,0,1
COc1cccc(C2CC(c3cccs3)=Nc3nnnn32)c1OC1CCC1,0.6721631626053075,3.788400000000002,381.4610000000002,74.42,8,0,5,3,27,5,0,0
CCOc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1OCC(C)C,0.6703336068874906,5.679200000000004,382.28700000000015,47.56,3,1,7,2,25,2,0,1
Cc1ccc(-c2nnc(NC(=O)c3ccc(Cl)s3)s2)cc1OCCO,0.6617555502862758,3.8518200000000022,395.89300000000014,84.34,7,2,6,3,25,3,0,0
Nc1nc(Nc2ccccc2)nn1C(=O)c1ccc(Cl)c(Cl)c1Cl,0.6612821920249282,4.252600000000001,382.63800000000003,85.82999999999998,6,2,3,3,24,3,0,0
C.COc1cccc(-c2nc3c(=S)[nH]c(C)cc3s2)c1OCCO,0.6591192854060585,4.345110000000004,364.49200000000013,67.37,6,2,5,3,24,3,0,0
N=c1ss/c(=N\c2ccc(O)c(OCc3cnccn3)c2)n1C1CCC1,0.657514254651871,3.1225700000000005,387.4900000000001,96.38,9,2,5,3,26,4,0,0
CCc1cc(NC(=O)c2ccc3nonc3c2)cc(OC)c1OCC(C)O,0.6574846440807391,2.805700000000002,371.39300000000014,106.71000000000002,7,2,7,3,27,3,0,0
C.Cc1nc2c(N)nc(N)nc2nc1-c1ccc(NC2CC2)cc1Cl,0.6570958118099501,3.423420000000001,357.84900000000016,115.63,7,3,3,3,25,4,0,0
Cc1ccc2cccnc2c1C(=O)NCc1ccc(Cl)c(Cl)c1Cl.O,0.6554154403989338,4.6087200000000035,397.68900000000014,73.49000000000001,2,1,3,3,25,3,0,0
COc1c(C)ccc2cc(CNCc3ccc(Cl)c(Cl)c3)c(=O)oc12,0.6538555253654013,4.706620000000003,378.2550000000001,51.47,4,1,5,3,25,3,0,0
